Provider,PotentialFraud,phy_same,phy_count,period,periodadmt,age,alife,provider_InscClaimAmtReimbursed_mean,provider_DeductibleAmtPaid_mean,provider_NoOfMonths_PartACov_mean,provider_NoOfMonths_PartBCov_mean,provider_IPAnnualReimbursementAmt_mean,provider_IPAnnualDeductibleAmt_mean,provider_OPAnnualReimbursementAmt_mean,provider_OPAnnualDeductibleAmt_mean,provider_InscClaimAmtReimbursed_std,provider_DeductibleAmtPaid_std,provider_NoOfMonths_PartACov_std,provider_NoOfMonths_PartBCov_std,provider_IPAnnualReimbursementAmt_std,provider_IPAnnualDeductibleAmt_std,provider_OPAnnualReimbursementAmt_std,provider_OPAnnualDeductibleAmt_std,banel_InscClaimAmtReimbursed_mean,banel_DeductibleAmtPaid_mean,banel_NoOfMonths_PartACov_mean,banel_NoOfMonths_PartBCov_mean,banel_IPAnnualReimbursementAmt_mean,banel_IPAnnualDeductibleAmt_mean,banel_OPAnnualReimbursementAmt_mean,banel_OPAnnualDeductibleAmt_mean,banel_InscClaimAmtReimbursed_std,banel_DeductibleAmtPaid_std,banel_NoOfMonths_PartACov_std,banel_NoOfMonths_PartBCov_std,banel_IPAnnualReimbursementAmt_std,banel_IPAnnualDeductibleAmt_std,banel_OPAnnualReimbursementAmt_std,banel_OPAnnualDeductibleAmt_std,diag1_InscClaimAmtReimbursed_mean,diag1_DeductibleAmtPaid_mean,diag1_NoOfMonths_PartACov_mean,diag1_NoOfMonths_PartBCov_mean,diag1_IPAnnualReimbursementAmt_mean,diag1_IPAnnualDeductibleAmt_mean,diag1_OPAnnualReimbursementAmt_mean,diag1_OPAnnualDeductibleAmt_mean,diag1_InscClaimAmtReimbursed_std,diag1_DeductibleAmtPaid_std,diag1_NoOfMonths_PartACov_std,diag1_NoOfMonths_PartBCov_std,diag1_IPAnnualReimbursementAmt_std,diag1_IPAnnualDeductibleAmt_std,diag1_OPAnnualReimbursementAmt_std,diag1_OPAnnualDeductibleAmt_std
PRV53411,0,2.6666666666666665,1.6666666666666667,0.16666666666666666,0.0,67.16666666666667,1.0,428.3333333333333,5.0,12.0,12.0,2683.3333333333335,534.0,3628.3333333333335,628.3333333333334,736.598036018741,12.247448713915892,0.0,0.0,6523.930308231892,893.5529083383927,2141.760179540806,411.6997287668121,662.8639601139602,69.81794871794871,12.0,12.0,2683.3333333333335,534.0,3628.3333333333335,628.3333333333334,1252.1445019808627,160.89144901423603,0.0,0.0,0.0,0.0,0.0,0.0,414.2282402595954,25.460375875042928,11.96950752689448,11.968242206028274,4677.433090753287,541.2297304988008,2124.395548778861,629.4335442423186,1287.907934286062,118.88867532434153,0.4873699754057314,0.45048035007281,10671.674297153893,1132.051819833965,2808.5635611397124,699.7252972371489
PRV53412,0,2.925925925925926,1.5185185185185186,1.4814814814814814,0.0,74.96296296296296,1.0,357.037037037037,0.0,12.0,12.0,4254.074074074074,514.2222222222222,2037.7777777777778,542.5925925925926,667.1916736176564,0.0,0.0,0.0,9376.933753081901,998.8192002919221,1890.018993256892,666.1750323970223,940.8200335128439,78.75382002408145,12.0,12.0,4254.074074074074,514.2222222222222,2037.7777777777778,542.5925925925926,1568.8189071152506,173.92191470495698,0.0,0.0,0.0,0.0,0.0,0.0,263.52118762156755,10.40620087575857,11.953270840255627,11.946842195369024,3680.6048683147033,412.0783069552836,1741.5706145911074,523.5303615484173,685.1447842623082,58.040321059227004,0.6039158722983101,0.5936657399656812,9337.42057322813,908.8616763925638,2206.8152241057815,633.5575998127299
PRV53413,0,2.8666666666666667,1.5666666666666667,2.2666666666666666,0.26666666666666666,78.5,1.0,1134.6666666666667,71.2,11.6,11.8,4806.0,709.7333333333333,1212.3333333333333,354.3333333333333,3674.3704441604064,270.96028465822985,2.1908902300206647,1.0954451150103321,7775.36188314043,805.6097683435665,1200.714394629824,423.70844996850445,1183.1103674103676,122.03856143856143,11.6,11.8,4806.0,709.7333333333333,1212.3333333333333,354.3333333333333,1717.057728491151,184.9927546810493,0.0,0.0,0.0,0.0,0.0,0.0,1718.0226540918363,123.47382253182352,11.967887883980788,11.94528718532457,5572.767786725942,615.0492870384072,1922.2341070732236,553.2256138114859,2000.7693708803158,120.3252067393232,0.38897814944579084,0.5337411483227917,10352.260206189547,1196.096180625012,2750.4154931915264,775.14591630232
PRV53415,0,2.823529411764706,1.5294117647058822,1.2058823529411764,0.0,69.08823529411765,1.0,354.4117647058824,4.411764705882353,12.0,12.0,4766.176470588235,559.4117647058823,5202.058823529412,1157.9411764705883,632.135347879879,18.940285184021118,0.0,0.0,10238.873936281565,1074.752744437333,10997.927843231186,1796.3545229693702,613.9247579668472,31.49270990447461,12.0,12.0,4766.176470588235,559.4117647058823,5202.058823529412,1157.9411764705883,1199.5123528612726,90.55860774675541,0.0,0.0,0.0,0.0,0.0,0.0,745.1337809457426,77.1114099436186,11.948842815505689,11.931437087741715,4723.537203718393,529.9653881022571,2178.0640514370934,632.5475106882328,1545.6148774130181,142.21866662575812,0.616519832948638,0.6915583398806143,10230.090098908657,985.7318139068736,2624.042002943684,725.7502271869733
PRV53416,0,2.735632183908046,1.5977011494252873,1.839080459770115,0.022988505747126436,72.40229885057471,0.9885057471264368,584.3678160919541,12.96551724137931,11.724137931034482,11.931034482758621,6768.620689655172,1062.0689655172414,4597.701149425287,1120.5747126436781,1644.0164240886045,114.60746437355783,1.8088262619362008,0.6432675209026775,13457.390480345632,3000.932435687373,9998.548115665482,2232.5917550986596,1130.4487066446013,82.90280279244915,11.724137931034482,11.931034482758621,6768.620689655172,1062.0689655172414,4597.701149425287,1120.5747126436781,1822.0000556579419,143.87770469708855,0.0,0.0,0.0,0.0,0.0,0.0,853.3359028481864,48.927416706124475,11.919031920336204,11.962536910207415,5329.308903201308,561.206644222745,2719.2283838670137,759.9022397384398,1472.5011878226505,96.12432204407924,0.7417494525086069,0.43892324397186266,11052.678430425784,1052.0644152237837,3073.107198268603,833.6855481904255
PRV53417,1,2.754385964912281,1.6491228070175439,1.8128654970760234,0.3216374269005848,72.12280701754386,1.0,673.0409356725146,47.05263157894737,11.157894736842104,11.90643274853801,5251.228070175439,523.0409356725146,2659.4736842105262,861.9298245614035,2518.9162220305248,212.14981563142075,3.0743118236207736,0.9655931550290072,8177.3956885843545,759.5494125329303,4324.441652250053,1189.0229878495516,1124.4291790081263,87.95387205387206,11.157894736842104,11.90643274853801,5251.228070175439,523.0409356725146,2659.4736842105262,861.9298245614035,1904.3996803920259,153.54327811693454,0.0,0.0,0.0,0.0,0.0,0.0,815.9818420140737,63.521669481474056,11.92830943427589,11.935750234289163,5088.7615888946775,570.593855238969,2574.3915370729674,724.8367877292719,1352.7175510891905,105.50514702090605,0.684405315599245,0.5894990587404789,10448.474556469399,1064.035085548828,2955.9092453624676,811.6260897688653
PRV53419,0,2.8947368421052633,1.5263157894736843,1.7894736842105263,1.7894736842105263,75.26315789473684,1.0,2442.6315789473683,281.05263157894734,12.0,12.0,3689.4736842105262,393.4736842105263,1406.842105263158,538.9473684210526,5829.476669960523,483.1780754872669,0.0,0.0,9275.948273587395,812.6261521498645,1929.5078607757268,846.5347320881635,1917.794695071011,124.96766917293232,12.0,12.0,3689.4736842105262,393.4736842105263,1406.842105263158,538.9473684210526,759.6782582547019,122.46340619047984,0.0,0.0,0.0,0.0,0.0,0.0,1391.7378951561302,108.36446202976636,11.919489464800753,11.949035050404891,5821.702471496241,595.1083991645083,2272.403396004926,649.4944288771167,2439.1741209222073,169.11596281412585,0.7768957308996681,0.6070935779076149,11742.153300315304,1032.7949790900186,2718.248391981472,750.6880161583634
PRV53421,1,2.1627906976744184,1.5348837209302326,4.496124031007752,4.178294573643411,74.11627906976744,1.0,7751.240310077519,783.6535433070866,11.906976744186046,11.906976744186046,13114.031007751939,1532.0,2171.1627906976746,619.2248062015503,9442.870326977512,472.2581413072687,1.0565410875907486,0.744163335409265,14627.237463428664,1346.5208873240697,4635.12348606859,1355.4511543688488,2997.5870348428484,345.7151500953826,11.906976744186046,11.906976744186046,13114.031007751939,1532.0,2171.1627906976746,619.2248062015503,4250.992862180628,396.9781316273668,0.0,0.0,0.0,0.0,0.0,0.0,4345.109498083683,415.2823997639063,11.942171928691806,11.947682359276657,9634.004286762152,1020.644937949985,2218.0026563524098,623.2253909490549,5383.071159334843,356.59787903534055,0.6566923776326681,0.5560983891678701,13524.224405388799,1281.5324271668171,3239.6814764450746,829.7398953790429
PRV53423,0,2.7735849056603774,1.6226415094339623,2.547169811320755,0.20754716981132076,74.79245283018868,1.0,910.188679245283,86.57692307692307,12.0,12.0,4575.8490566037735,698.8679245283018,2721.698113207547,761.8867924528302,2380.8082746493064,286.68581875059647,0.0,0.0,9369.302870783411,1166.799271474283,3303.2930747787104,928.9325068713044,729.095379463304,55.953688240480695,12.0,12.0,4575.8490566037735,698.8679245283018,2721.698113207547,761.8867924528302,1243.3691891935416,116.22205610252884,0.0,0.0,0.0,0.0,0.0,0.0,878.6545874581958,55.41053071786075,11.946930927848019,11.962180049091234,4874.158677639748,546.2736785618348,2483.9290194409814,677.0180600682526,1390.5883710046814,80.1972048188631,0.5849521120720177,0.4394863542935604,10110.351021423721,994.451061855246,2964.8235304891837,747.8682303048301
PRV53424,0,2.9429657794676807,1.6007604562737643,2.1254752851711025,0.9505703422053232,73.95817490494296,1.0,1720.1140684410645,138.2007722007722,11.908745247148289,12.0,4986.768060836502,502.7680608365019,2622.699619771863,744.4106463878327,5759.72754887941,356.18746457712695,1.0444507777869145,0.0,13555.414899680769,885.7833572169671,3950.737482255958,1072.9236714565106,1374.2718658612196,114.9756955760758,11.908745247148289,12.0,4986.768060836502,502.7680608365019,2622.699619771863,744.4106463878327,1897.2504355272042,174.31289425840143,0.0,0.0,0.0,0.0,0.0,0.0,1678.4213011872953,134.91010741507162,11.92447186136596,11.944598205311387,6400.67379130429,653.7702821462696,2600.409678650384,727.8588725218718,2366.1592334181205,146.06253266241436,0.7052808871022781,0.5635912790752496,11807.580444644756,1085.527451165917,3138.325365559936,828.1747848638977
PRV53426,0,2.6,1.2,0.2,0.0,72.4,1.0,148.0,0.0,12.0,12.0,4320.0,427.2,1015.0,366.0,105.80905233275436,0.0,0.0,0.0,6128.403816111772,551.5128284999362,567.2790808372503,491.71355708605614,432.84642857142865,36.23571428571429,12.0,12.0,4320.0,427.2,1015.0,366.0,1023.6165044648435,123.39000402410242,0.0,0.0,0.0,0.0,0.0,0.0,245.2905069149678,9.840589829905552,11.946771447376488,11.975405477713139,3856.963955133265,400.09149674036195,1702.760042832604,484.59137266305817,453.76457466612356,47.61600617086426,0.4377249449117875,0.28740521939395175,10118.887215321476,805.3752770091537,2175.431380746073,616.5502523365822
PRV53427,0,2.8333333333333335,1.5416666666666667,3.5416666666666665,0.0,73.58333333333333,1.0,370.0,2.5,12.0,12.0,1757.0833333333333,267.0,3045.4166666666665,911.25,812.2379175971831,12.247448713915892,0.0,0.0,3834.6288059876338,472.4040275202904,4697.742269168907,1223.0408024051471,501.0434368191721,36.98529411764706,12.0,12.0,1757.0833333333333,267.0,3045.4166666666665,911.25,875.7879008711236,102.3343016694232,0.0,0.0,0.0,0.0,0.0,0.0,515.6122961722041,22.594777355030278,11.94762884752413,11.955601244477231,5273.790723075256,558.9923532813935,3620.6952454148704,980.6287495078839,909.5439089472987,66.3941994572669,0.6102913384591001,0.5109463230320371,10900.399088102948,1040.4840184913242,3688.669094719834,1011.1415034779716
PRV53428,0,3.0,1.4545454545454546,0.5454545454545454,0.0,74.72727272727273,1.0,224.0909090909091,0.0,12.0,12.0,9144.545454545454,679.6363636363636,1540.4545454545455,487.27272727272725,438.0765218098761,0.0,0.0,0.0,14798.496618390061,1018.2980453142926,1495.5568393545798,554.2750032436779,1427.8586754154935,103.57458450640269,12.0,12.0,9144.545454545454,679.6363636363636,1540.4545454545455,487.27272727272725,2592.8384890772877,185.96614033466193,0.0,0.0,0.0,0.0,0.0,0.0,362.50137877003067,18.31499519744675,11.94865363538538,11.947412640417252,4547.092321819216,495.67806699477256,1877.041485074805,555.7869800345655,1129.1236254802893,84.28257159871242,0.6310272015682081,0.6182780716172807,10839.413563076288,1078.7257888415788,2471.222592662762,684.8075923827995
PRV53429,0,2.9310344827586206,1.4482758620689655,1.4827586206896552,0.13793103448275862,73.51724137931035,1.0,782.4137931034483,39.241379310344826,12.0,12.0,12091.034482758621,1134.6206896551723,2608.2758620689656,683.1034482758621,2948.21453858386,198.28436563474287,0.0,0.0,24197.76455803121,1603.8219622824433,3763.3970871365646,1016.0852869443726,1416.1214360352292,108.38687863860277,12.0,12.0,12091.034482758621,1134.6206896551723,2608.2758620689656,683.1034482758621,2506.2776653050128,212.85588511261344,0.0,0.0,0.0,0.0,0.0,0.0,383.9614677199374,31.28471055687775,11.932731367913723,11.944275795310416,4399.924538666751,495.9294569180006,2200.3815326310046,627.9227362107619,788.3136029549505,91.40345349299047,0.6332972853085884,0.4980886690233782,10281.256337944817,1024.1557646230322,2726.42755767878,710.6339684902929
PRV53431,0,2.8095238095238093,1.5714285714285714,2.4523809523809526,0.5714285714285714,68.38095238095238,1.0,716.1904761904761,27.333333333333332,12.0,12.0,7913.333333333333,1483.142857142857,3149.7619047619046,747.6190476190476,3241.176354035039,164.95715137155432,0.0,0.0,16260.357099649755,3433.079429511933,4197.634344278866,991.9107196345345,473.1081471438614,18.513227513227513,12.0,12.0,7913.333333333333,1483.142857142857,3149.7619047619046,747.6190476190476,801.6034628574847,52.2206017428977,0.0,0.0,0.0,0.0,0.0,0.0,937.9425590346124,54.87281442665269,11.92641442348367,11.93076420004711,5080.992419477535,542.2469789549493,2392.82089741041,687.9572121291233,1629.090649481298,94.1658395777494,0.7533322584491071,0.6912678441114283,10681.795936545048,1054.0808449785397,2890.4251952687887,801.7028123158682
PRV53432,0,2.8360655737704916,1.6885245901639345,1.5655737704918034,0.5491803278688525,70.94262295081967,1.0,1570.327868852459,115.77049180327869,12.0,11.975409836065573,6769.672131147541,647.8032786885246,2639.098360655738,707.1311475409836,6106.970537657109,330.4038297179954,0.0,0.2716072381275553,15626.111804909995,966.6020713233975,4951.267640356716,1198.0069395818516,1461.027009756696,110.10288843373304,12.0,11.975409836065573,6769.672131147541,647.8032786885246,2639.098360655738,707.1311475409836,1963.4371635592595,163.0265256754295,0.0,0.0,0.0,0.0,0.0,0.0,1294.6648462361768,122.2247789930701,11.939325670329294,11.94277463010004,5805.497663679505,633.8876410472105,2261.8658464482005,639.7256634169543,1966.089531036339,143.62300291337274,0.6706089714749651,0.5896432909784386,11105.481277248322,1085.835715391717,2997.1075074543505,790.9670808729836
PRV53433,0,3.0,1.5263157894736843,0.05263157894736842,0.0,70.6842105263158,1.0,153.68421052631578,3.6842105263157894,12.0,12.0,7703.1578947368425,614.7368421052631,5605.789473684211,944.2105263157895,235.2353555795129,16.05910137093932,0.0,0.0,13025.49979959463,888.377349885438,11865.840474885821,1826.1991974513433,1318.911278930789,79.51762097551573,12.0,12.0,7703.1578947368425,614.7368421052631,5605.789473684211,944.2105263157895,2526.37291829475,156.17485648138472,0.0,0.0,0.0,0.0,0.0,0.0,407.72636529306624,29.69314670653361,11.926432493656046,11.911408082373951,4669.624370815453,530.4373295251174,2073.557987851134,583.143547203815,1211.3128292409365,100.99973132498276,0.6660025632959125,0.7775007373758828,10066.178999226277,945.1437739325662,2794.581799226949,731.2402345169833
PRV53435,0,2.6666666666666665,1.5,3.3333333333333335,0.0,65.5,1.0,915.0,0.0,12.0,12.0,18560.0,1490.6666666666667,4050.0,1765.0,1245.9494371763246,0.0,0.0,0.0,17038.38020470256,1562.2520496599345,5967.448365926596,2361.9631665205957,2418.5801282051284,165.41923076923078,12.0,12.0,18560.0,1490.6666666666667,4050.0,1765.0,4939.696502578706,284.2795457764943,0.0,0.0,0.0,0.0,0.0,0.0,587.7369695126065,20.495553669215592,11.87315474036577,11.972999616283523,5823.095123992495,589.0593640421106,4231.654555801719,1130.0435535753638,627.306116003901,61.39959707989723,0.9449370489496848,0.3948734871686696,11719.480574502266,1089.4885478013448,4258.559703637674,1035.2848672376226
PRV53436,0,2.8333333333333335,1.6666666666666667,0.7222222222222222,0.7222222222222222,70.72222222222223,1.0,912.2222222222222,189.11111111111111,12.0,12.0,3322.222222222222,593.3333333333334,3632.222222222222,844.4444444444445,1753.1804898712967,407.1520728886399,0.0,0.0,5709.492153737911,984.4580473838503,8924.360946345323,1443.212194345827,1064.937769871678,177.13178673178675,12.0,12.0,3322.222222222222,593.3333333333334,3632.222222222222,844.4444444444445,966.4203707167861,109.3051507736284,0.0,0.0,0.0,0.0,0.0,0.0,1286.6194530901007,105.71100784472044,11.931371838731433,11.957319858326578,4883.972250577262,524.9103149612571,2318.3970914934325,614.3085131608186,2152.9446248076256,125.60290960853293,0.6514911513163701,0.43767315463557815,9462.235185201887,934.6693673182599,3555.2378521850865,836.3327340346218
PRV53437,0,2.6666666666666665,1.4444444444444444,0.3333333333333333,0.2222222222222222,70.22222222222223,1.0,860.0,118.66666666666667,10.666666666666666,12.0,12843.333333333334,1186.6666666666667,1192.2222222222222,368.8888888888889,1937.4145142431448,356.0,3.999999999999999,0.0,17421.729248269243,1355.6076128437758,1747.1317764966798,398.10314129771837,1861.3333333333333,190.4962962962963,10.666666666666666,12.0,12843.333333333334,1186.6666666666667,1192.2222222222222,368.8888888888889,4592.74363354798,392.8229011081918,0.0,0.0,0.0,0.0,0.0,0.0,1714.3802294970715,79.68388643575871,11.989583181865706,11.963984376093233,7022.021309808692,696.1249050684103,1771.7300154661161,549.8767549683866,1888.372586372755,76.4546383759993,0.16363976501114447,0.3107312315964263,11743.065549657136,1131.2938958400073,2338.9298756537178,617.1256798233949
PRV53438,0,2.7049180327868854,1.5737704918032787,1.1311475409836065,0.47540983606557374,71.09836065573771,1.0,1111.967213114754,142.85245901639345,11.60655737704918,11.885245901639344,4130.983606557377,538.2950819672132,1898.360655737705,566.7213114754098,2929.819573325367,362.6907698515626,2.1546746740099008,0.8962581595302718,9624.246239735357,1111.5182311334697,3209.649607214608,1041.3144278770549,804.9795614221844,75.32383791072316,11.60655737704918,11.885245901639344,4130.983606557377,538.2950819672132,1898.360655737705,566.7213114754098,1342.5107132208118,142.69933706444786,0.0,0.0,0.0,0.0,0.0,0.0,1350.1304275183697,117.25133498680299,11.930092534678106,11.940239990689198,5355.521753057012,589.4601516799519,1892.3513311082463,553.8876159192246,2002.1974108355123,144.4957686550432,0.7388986189006843,0.5859443384039085,10379.42218368008,987.7429157338247,2553.5570802495995,700.0636041139277
PRV53439,0,2.4583333333333335,1.8333333333333333,0.9166666666666666,0.0,77.33333333333333,1.0,236.25,0.0,12.0,12.0,5816.666666666667,445.0,1285.0,508.3333333333333,368.225031622028,0.0,0.0,0.0,12018.560525347837,886.121985909978,1239.0950414472372,440.3029260255565,705.4960317460318,44.633836996337,12.0,12.0,5816.666666666667,445.0,1285.0,508.3333333333333,1581.7399784315967,105.14046886485525,0.0,0.0,0.0,0.0,0.0,0.0,381.0684761943724,17.082375269731436,11.93673354509697,11.943134395082977,3741.831397819197,442.6952101715369,1859.0509003129707,544.6642973664633,754.6371142465299,53.97297154457968,0.6477289507476264,0.6100247313240574,9264.348983659054,950.2667078099058,2559.574976138998,690.0138145007646
PRV53440,0,2.5365853658536586,1.6219512195121952,1.6646341463414633,0.018292682926829267,74.91463414634147,0.9939024390243902,363.3536585365854,8.768292682926829,11.926829268292684,12.0,4422.926829268293,428.9756097560976,4515.670731707317,1195.4268292682927,671.9719880217623,84.08712962663385,0.9370425713316362,0.0,10481.346853907366,864.470233540485,9677.255995189897,2225.899239422362,884.9507624321423,59.85739801753151,11.926829268292684,12.0,4422.926829268293,428.9756097560976,4515.670731707317,1195.4268292682927,1583.2417489536795,124.58276988611685,0.0,0.0,0.0,0.0,0.0,0.0,681.8725929297989,43.30736996175691,11.920210922753617,11.938914389171941,4990.85017190573,543.5796232174619,2907.7660540703923,817.4503339057766,1232.948379402406,84.73947727796073,0.7523578978081545,0.6222162816717197,10657.797714225711,1037.6699690660193,3240.644862280088,876.535983078389
PRV53441,0,2.9473684210526314,1.5526315789473684,1.9736842105263157,1.736842105263158,71.8157894736842,1.0,4937.105263157895,378.7567567567568,12.0,12.0,11246.578947368422,899.3684210526316,1632.8947368421052,418.1578947368421,10608.112629312896,514.5417273547299,0.0,0.0,17497.828170455556,978.4071009513548,2121.6705655261844,587.1914613082225,2235.1288960865168,167.93434128800263,12.0,12.0,11246.578947368422,899.3684210526316,1632.8947368421052,418.1578947368421,3534.02224629395,276.2825554165281,0.0,0.0,0.0,0.0,0.0,0.0,2508.90142737607,223.2389682568948,11.938569091049606,11.942792809753117,7653.885380750891,772.7539412085907,1809.2962515407858,537.4696929841541,3457.856330606336,228.7295250692626,0.6345363933509822,0.5783117351194651,13019.732868683437,1254.3092073890705,2638.595906697281,675.9416831920298
PRV53442,0,2.8260869565217392,1.5,2.869565217391304,1.108695652173913,68.19565217391305,1.0,2015.8695652173913,188.34782608695653,12.0,12.0,6973.913043478261,859.0434782608696,3100.8695652173915,1158.0434782608695,5467.926511774299,408.2794912742607,0.0,0.0,10482.632086405456,1117.1723622416202,4070.9380988699554,1715.3031731578565,1550.888507627638,136.60162591032156,12.0,12.0,6973.913043478261,859.0434782608696,3100.8695652173915,1158.0434782608695,2348.1161060357676,225.76707208477035,0.0,0.0,0.0,0.0,0.0,0.0,1079.594428536011,115.43744776702158,11.931365550555775,11.95032917772295,5286.749853267765,622.6012011087162,2477.172981912113,697.1793567746411,1738.6907587477083,146.49327484019682,0.7027350425758468,0.5848351081097046,10553.562057279902,1081.014223289067,3121.731151254933,832.4523753530419
PRV53443,0,2.688372093023256,1.572093023255814,2.158139534883721,0.0,71.18604651162791,1.0,378.09302325581393,0.8372093023255814,11.888372093023255,12.0,3869.2093023255816,424.353488372093,3192.139534883721,981.5348837209302,736.705593499299,7.868457770721828,1.1546754413767086,0.0,9964.3630343483,982.7154947496005,6153.275936181814,1814.4423121585517,754.7128099908181,41.07200888090675,11.888372093023255,12.0,3869.2093023255816,424.353488372093,3192.139534883721,981.5348837209302,1297.1792852845595,86.08772406362219,0.0,0.0,0.0,0.0,0.0,0.0,683.9550662339286,42.780271530104294,11.938845505386686,11.954479850077018,5072.108001086328,561.3320505428227,2850.5621304852034,795.342023162172,1318.3866905467198,96.99480360667472,0.6259409519426051,0.48273901620961396,10761.899818206759,1111.381655592826,3225.2015697537636,859.2893273067468
PRV53444,0,2.8518518518518516,1.4444444444444444,3.185185185185185,1.7037037037037037,73.44444444444444,1.0,3751.8518518518517,395.55555555555554,12.0,11.555555555555555,11039.62962962963,1280.5925925925926,2629.6296296296296,638.5185185185185,6299.658743527326,525.5658733018034,0.0,2.309401076758503,11767.65661315974,1213.5312508815327,3946.6436387639574,1185.2351396167498,2445.6568713905317,252.05992495763738,12.0,11.555555555555555,11039.62962962963,1280.5925925925926,2629.6296296296296,638.5185185185185,4265.22666661898,353.90930494989857,0.0,0.0,0.0,0.0,0.0,0.0,2815.9534356515846,247.30304650479866,11.94012985742252,11.929069628656496,7670.339452817877,795.3015652561832,2116.9460706683535,609.2246920408575,3817.5443540411966,183.41628785780705,0.6325152478900917,0.6900952550927925,12146.919893775512,1121.9293452172346,2977.353754141982,798.1936924701492
PRV53445,0,3.0,1.2857142857142858,2.857142857142857,0.0,69.14285714285714,1.0,705.7142857142857,0.0,12.0,12.0,7628.571428571428,610.2857142857143,4804.285714285715,975.7142857142857,1132.7526523599809,0.0,0.0,0.0,9758.707955071764,570.8700127249385,7065.087536949694,1198.9002897496957,1565.1964285714287,97.9452380952381,12.0,12.0,7628.571428571428,610.2857142857143,4804.285714285715,975.7142857142857,2739.385741026543,244.83475159164664,0.0,0.0,0.0,0.0,0.0,0.0,597.2500888239986,14.344596076024034,11.978647545974912,11.949373602877335,9304.513454648633,692.4575618253192,3608.940014031129,1042.1946347435123,1330.0369975897468,46.78253052462479,0.2604750920265145,0.32888792258758764,17130.947356131528,1082.6108190661134,3070.5058982253895,935.2871583191949
PRV53446,0,2.9565217391304346,1.4130434782608696,2.717391304347826,0.0,76.3913043478261,0.9782608695652174,280.0,0.0,11.73913043478261,12.0,4571.304347826087,1226.695652173913,3072.8260869565215,762.6086956521739,548.8938371346908,0.0,1.7693034738587656,0.0,9395.451052668614,5157.614887478148,6643.986976722628,1281.035058558523,803.8766460301318,67.50060012451317,11.73913043478261,12.0,4571.304347826087,1226.695652173913,3072.8260869565215,762.6086956521739,1619.4617393392298,163.94110975566343,0.0,0.0,0.0,0.0,0.0,0.0,426.3693614621722,18.79224802572225,11.949328465630952,11.93416357885098,4435.861331924088,633.5928036209013,2478.222547803477,708.8828236831682,812.1854451086172,66.25070898489963,0.5760173461703095,0.6609732903923863,9870.918424500467,1317.5046125417473,2908.2957807365556,796.9290934259967
PRV53447,0,2.7435897435897436,1.6153846153846154,0.6410256410256411,0.0,73.64102564102564,1.0,158.2051282051282,2.5641025641025643,12.0,12.0,3041.2820512820513,379.8974358974359,5516.666666666667,1329.2307692307693,288.09603474565097,16.01281538050871,0.0,0.0,6053.0541136325655,661.1826642612223,11561.510403360691,1776.284390185821,679.4173271222343,45.508311916004224,12.0,12.0,3041.2820512820513,379.8974358974359,5516.666666666667,1329.2307692307693,1211.5437588421937,108.2623171046663,0.0,0.0,0.0,0.0,0.0,0.0,693.2571856320073,56.543426430096694,11.957001636254024,11.93627774724556,4289.048131666314,474.9917442513975,1965.2650666220027,571.7790037282153,1432.097829883059,123.3883029504783,0.4966460333711427,0.5756650330698292,9597.697277839601,852.1137810368548,2818.941233467145,732.1597699523876
PRV53448,0,2.859375,1.53125,3.5,0.953125,73.609375,1.0,1444.21875,169.0625,12.0,12.0,5409.6875,650.8125,2769.21875,917.96875,3358.330936871413,390.1278534833063,0.0,0.0,9527.302782713063,904.9722766077264,4387.8976072495525,1328.0683904835576,1096.401486100705,111.56964094932846,12.0,12.0,5409.6875,650.8125,2769.21875,917.96875,1676.5292206496097,170.319723234821,0.0,0.0,0.0,0.0,0.0,0.0,1405.1571054018257,121.82027116112211,11.947083478561984,11.955415141794514,5782.080252680309,622.3951611531596,2486.564996618357,711.183850813437,2039.6619929342612,152.67392315098664,0.6309750938454354,0.5164455846168686,10878.135887412616,1108.0956054008886,2970.2134707519876,791.2506876125744
PRV53449,0,2.6666666666666665,1.5555555555555556,3.111111111111111,3.111111111111111,79.66666666666667,1.0,1108.888888888889,120.88888888888889,12.0,12.0,2577.777777777778,237.33333333333334,2585.5555555555557,537.7777777777778,2963.1252270383566,355.2282521296851,0.0,0.0,6682.398105803369,470.9437333694971,3119.3393175122483,571.6375114042503,1311.6313932980602,159.35978835978835,12.0,12.0,2577.777777777778,237.33333333333334,2585.5555555555557,537.7777777777778,552.2937976158466,129.01229171339406,0.0,0.0,0.0,0.0,0.0,0.0,446.51174236264893,24.244580205181553,11.92380805278473,11.971594325301579,4346.797937922571,446.3066474178916,2431.309788508298,676.6398704617861,1064.3793122349914,95.95038764428651,0.6971699403513207,0.3134281410902108,9523.486453712596,794.8604262091355,3394.9385764027065,862.1389523279611
PRV53450,0,3.0,1.5,2.2,0.0,73.78,1.0,297.8,7.2,12.0,12.0,6306.2,662.16,3274.2,862.6,571.2831600700233,25.155840803491586,0.0,0.0,12156.20625735795,1032.3123115469605,7265.197186812297,1808.6456879360856,995.161130246565,67.85939964866051,12.0,12.0,6306.2,662.16,3274.2,862.6,2068.173331175847,140.6677185488881,0.0,0.0,0.0,0.0,0.0,0.0,621.9928865159061,40.62110834859371,11.945380838826038,11.946122009215724,5119.469680866334,536.910556167743,2394.9161781900907,685.6441006939048,1328.7114546881908,114.72428823534858,0.5972823444327058,0.5464501835046655,11142.461303046108,1035.3075595899395,2877.551948310263,756.0361815542631
